path,label,source,width,height,mode,aspect_ratio
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-08-2.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-08-3.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-08-4.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-09-1.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-09-2.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-09-3.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-09-4.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-10-1.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-10-2.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-10-3.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-10-4.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-11-1.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-11-2.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-11-3.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-11-4.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-12-1.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-12-2.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-12-3.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-12-4.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-13-1.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-13-2.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-13-3.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-13-4.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-14-1.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-14-2.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-14-3.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-14-4.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-15-1.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-15-2.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-15-3.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/lab/Auto_cropped/prunus_sargentii/ny1095-15-4.jpg,prunus_sargentii,lab,570,570,RGB,1.0
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214153733.jpg,prunus_sargentii,field,800,597,RGB,1.34
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214151304.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214150565.jpg,prunus_sargentii,field,800,597,RGB,1.34
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214157035.jpg,prunus_sargentii,field,800,597,RGB,1.34
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214153834.jpg,prunus_sargentii,field,800,597,RGB,1.34
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214154245.jpg,prunus_sargentii,field,800,597,RGB,1.34
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214156460.jpg,prunus_sargentii,field,800,597,RGB,1.34
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214156783.jpg,prunus_sargentii,field,800,597,RGB,1.34
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214159529.jpg,prunus_sargentii,field,800,597,RGB,1.34
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214155782.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214159191.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214159128.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214154785.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214152372.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214159759.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214159487.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214155990.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214152566.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214158847.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214154598.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214151002.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214150278.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214159000.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214152218.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214157829.jpg,prunus_sargentii,field,800,597,RGB,1.34
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214157187.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214151693.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214157538.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214150381.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214158994.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214159367.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214151264.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214150626.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214152029.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214153420.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292214154362.jpg,prunus_sargentii,field,597,800,RGB,0.7462
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228493854.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228492425.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228498618.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228490210.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228490236.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228494671.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228492738.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228497396.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228492719.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228496376.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228496936.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228498281.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228498070.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491993.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228499158.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491234.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228495646.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228492911.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228495811.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228490371.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228495994.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228496431.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491365.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491040.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228492950.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228492133.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228496647.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228493681.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228492717.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228494508.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228495365.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228493739.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228499167.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228497823.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228493269.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491646.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228494895.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491441.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491298.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228490949.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228498056.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228498479.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491150.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228495731.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228498513.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228493796.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228497149.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228495446.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228492220.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491569.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228498741.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228498976.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228499436.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228490227.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228497066.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228490013.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491981.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228498493.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491779.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228494660.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228496706.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228496417.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228495281.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228490700.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491594.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292228491773.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292233228251.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292233227085.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292233223507.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292233225379.jpg,prunus_sargentii,field,800,600,RGB,1.3333
/Users/luna/COMP9444-Tree-Species-Classification/data/raw/5061353/leafsnap-dataset-30subset/dataset/images/field/prunus_sargentii/13292233227943.jpg,prunus_sargentii,field,800,600,RGB,1.3333
