sha256,path,label,source
79fb1670e133e7116e704c4bc5514d2b16605686833ea634c98fa3bb3cdab732,dataset/images/field/prunus_sargentii/13292233222394.jpg,prunus_sargentii,field
79fb1670e133e7116e704c4bc5514d2b16605686833ea634c98fa3bb3cdab732,dataset/images/field/quercus_muehlenbergii/13292254757543.jpg,quercus_muehlenbergii,field
5ec748199940f53e5451b569643ff6ce9da1b4f8b92b2c1734d52d50fb1ef836,dataset/images/field/prunus_sargentii/13292228491150.jpg,prunus_sargentii,field
5ec748199940f53e5451b569643ff6ce9da1b4f8b92b2c1734d52d50fb1ef836,dataset/images/field/prunus_sargentii/13292233224965.jpg,prunus_sargentii,field
5ec748199940f53e5451b569643ff6ce9da1b4f8b92b2c1734d52d50fb1ef836,dataset/images/field/quercus_muehlenbergii/13292254752396.jpg,quercus_muehlenbergii,field
cd21a8da653c2fa01d99d9712940afd7b54266a40abcfe5fcfb0c27bbfd8865b,dataset/images/field/prunus_sargentii/13292228495731.jpg,prunus_sargentii,field
cd21a8da653c2fa01d99d9712940afd7b54266a40abcfe5fcfb0c27bbfd8865b,dataset/images/field/prunus_sargentii/13292233221766.jpg,prunus_sargentii,field
cd21a8da653c2fa01d99d9712940afd7b54266a40abcfe5fcfb0c27bbfd8865b,dataset/images/field/quercus_muehlenbergii/13292254758008.jpg,quercus_muehlenbergii,field
d94f00be680eddd1ccb379429194f458f8a103b3741d9eda06474a641f279fcd,dataset/images/field/prunus_sargentii/13292228498513.jpg,prunus_sargentii,field
d94f00be680eddd1ccb379429194f458f8a103b3741d9eda06474a641f279fcd,dataset/images/field/prunus_sargentii/13292233222584.jpg,prunus_sargentii,field
d94f00be680eddd1ccb379429194f458f8a103b3741d9eda06474a641f279fcd,dataset/images/field/quercus_muehlenbergii/13292254751148.jpg,quercus_muehlenbergii,field
c5bb1132244d35bbd0ad0883bf4c9be8ed8e3a7ffb7023fda2c765a7fabe2f69,dataset/images/field/prunus_sargentii/13292228493796.jpg,prunus_sargentii,field
c5bb1132244d35bbd0ad0883bf4c9be8ed8e3a7ffb7023fda2c765a7fabe2f69,dataset/images/field/prunus_sargentii/13292233222507.jpg,prunus_sargentii,field
c5bb1132244d35bbd0ad0883bf4c9be8ed8e3a7ffb7023fda2c765a7fabe2f69,dataset/images/field/quercus_muehlenbergii/13292254753750.jpg,quercus_muehlenbergii,field
4d21f0eb75e4ccaca221115ee14571b5a71a61416f27674b9d601c3fbed305c5,dataset/images/field/prunus_sargentii/13292228497149.jpg,prunus_sargentii,field
4d21f0eb75e4ccaca221115ee14571b5a71a61416f27674b9d601c3fbed305c5,dataset/images/field/prunus_sargentii/13292233223734.jpg,prunus_sargentii,field
4d21f0eb75e4ccaca221115ee14571b5a71a61416f27674b9d601c3fbed305c5,dataset/images/field/quercus_muehlenbergii/13292254752641.jpg,quercus_muehlenbergii,field
59718b67ad5dbab3543322ac9f2972df71dc4033decbc4ea9bcf64a6f5007eea,dataset/images/field/prunus_sargentii/13292228495446.jpg,prunus_sargentii,field
59718b67ad5dbab3543322ac9f2972df71dc4033decbc4ea9bcf64a6f5007eea,dataset/images/field/prunus_sargentii/13292233220743.jpg,prunus_sargentii,field
59718b67ad5dbab3543322ac9f2972df71dc4033decbc4ea9bcf64a6f5007eea,dataset/images/field/quercus_muehlenbergii/13292254753363.jpg,quercus_muehlenbergii,field
b8a6c9c59cd6916388e92f8e911a9c38cc1b350eb3d169732488e879aedf836a,dataset/images/field/prunus_sargentii/13292228492220.jpg,prunus_sargentii,field
b8a6c9c59cd6916388e92f8e911a9c38cc1b350eb3d169732488e879aedf836a,dataset/images/field/prunus_sargentii/13292233223338.jpg,prunus_sargentii,field
b8a6c9c59cd6916388e92f8e911a9c38cc1b350eb3d169732488e879aedf836a,dataset/images/field/quercus_muehlenbergii/13292254757617.jpg,quercus_muehlenbergii,field
2f07f5fca28db44c897ebe7d11bb6a52c623f0fc9251ec9a2325721f564ffc08,dataset/images/field/prunus_sargentii/13292228491569.jpg,prunus_sargentii,field
2f07f5fca28db44c897ebe7d11bb6a52c623f0fc9251ec9a2325721f564ffc08,dataset/images/field/prunus_sargentii/13292233225866.jpg,prunus_sargentii,field
2f07f5fca28db44c897ebe7d11bb6a52c623f0fc9251ec9a2325721f564ffc08,dataset/images/field/quercus_muehlenbergii/13292254750043.jpg,quercus_muehlenbergii,field
125ef244a3aff14ca898ccbd899842702144e4f8848d7630329ae10118276dce,dataset/images/field/prunus_sargentii/13292228498741.jpg,prunus_sargentii,field
125ef244a3aff14ca898ccbd899842702144e4f8848d7630329ae10118276dce,dataset/images/field/prunus_sargentii/13292233224314.jpg,prunus_sargentii,field
125ef244a3aff14ca898ccbd899842702144e4f8848d7630329ae10118276dce,dataset/images/field/quercus_muehlenbergii/13292254752655.jpg,quercus_muehlenbergii,field
c0d034ab66525b9e5a092724f3396ae26eeb7482126347a502acc346ac123bbd,dataset/images/field/prunus_sargentii/13292228498976.jpg,prunus_sargentii,field
c0d034ab66525b9e5a092724f3396ae26eeb7482126347a502acc346ac123bbd,dataset/images/field/prunus_sargentii/13292233222890.jpg,prunus_sargentii,field
c0d034ab66525b9e5a092724f3396ae26eeb7482126347a502acc346ac123bbd,dataset/images/field/quercus_muehlenbergii/13292254759214.jpg,quercus_muehlenbergii,field
773ebdb247ec3b2b09a34ad610cb792641e9aa05d27a7b28a397e85706bfc8d2,dataset/images/field/prunus_sargentii/13292228499436.jpg,prunus_sargentii,field
773ebdb247ec3b2b09a34ad610cb792641e9aa05d27a7b28a397e85706bfc8d2,dataset/images/field/prunus_sargentii/13292233223931.jpg,prunus_sargentii,field
773ebdb247ec3b2b09a34ad610cb792641e9aa05d27a7b28a397e85706bfc8d2,dataset/images/field/quercus_muehlenbergii/13292254758918.jpg,quercus_muehlenbergii,field
1943217fc14e2ce5a95ec1a96aae78b6fcf9459e1d43d6b74431574eeadd900a,dataset/images/field/prunus_sargentii/13292228490227.jpg,prunus_sargentii,field
1943217fc14e2ce5a95ec1a96aae78b6fcf9459e1d43d6b74431574eeadd900a,dataset/images/field/prunus_sargentii/13292233224901.jpg,prunus_sargentii,field
1943217fc14e2ce5a95ec1a96aae78b6fcf9459e1d43d6b74431574eeadd900a,dataset/images/field/quercus_muehlenbergii/13292254750404.jpg,quercus_muehlenbergii,field
57810cf1fe626cbd1513316c102e78a2023a54de490616a0af192d1c0eddcc11,dataset/images/field/prunus_sargentii/13292228497066.jpg,prunus_sargentii,field
57810cf1fe626cbd1513316c102e78a2023a54de490616a0af192d1c0eddcc11,dataset/images/field/prunus_sargentii/13292233222407.jpg,prunus_sargentii,field
57810cf1fe626cbd1513316c102e78a2023a54de490616a0af192d1c0eddcc11,dataset/images/field/quercus_muehlenbergii/13292254750045.jpg,quercus_muehlenbergii,field
bba6197225cebc11a8062a62838f4b6c87ad8ee0bb8afb636bc3f23e1b9bfb71,dataset/images/field/prunus_sargentii/13292228490013.jpg,prunus_sargentii,field
bba6197225cebc11a8062a62838f4b6c87ad8ee0bb8afb636bc3f23e1b9bfb71,dataset/images/field/prunus_sargentii/13292233228796.jpg,prunus_sargentii,field
bba6197225cebc11a8062a62838f4b6c87ad8ee0bb8afb636bc3f23e1b9bfb71,dataset/images/field/quercus_muehlenbergii/13292254750200.jpg,quercus_muehlenbergii,field
5dc7e39c5c9045c75fba2afa5ef44cd511c2bde4c45928d4ad49b8286ae5a7c6,dataset/images/field/prunus_sargentii/13292228491981.jpg,prunus_sargentii,field
5dc7e39c5c9045c75fba2afa5ef44cd511c2bde4c45928d4ad49b8286ae5a7c6,dataset/images/field/prunus_sargentii/13292233227304.jpg,prunus_sargentii,field
5dc7e39c5c9045c75fba2afa5ef44cd511c2bde4c45928d4ad49b8286ae5a7c6,dataset/images/field/quercus_muehlenbergii/13292254758866.jpg,quercus_muehlenbergii,field
bd4e8a378e7e8afb5a3f2267ec7399a769378e9565697491f284bbebb768b594,dataset/images/field/prunus_sargentii/13292228498493.jpg,prunus_sargentii,field
bd4e8a378e7e8afb5a3f2267ec7399a769378e9565697491f284bbebb768b594,dataset/images/field/prunus_sargentii/13292233229578.jpg,prunus_sargentii,field
bd4e8a378e7e8afb5a3f2267ec7399a769378e9565697491f284bbebb768b594,dataset/images/field/quercus_muehlenbergii/13292254755222.jpg,quercus_muehlenbergii,field
4f36e952f63153610f1636b957990ef150c5fcc72807aaf6fb5c7336ffa6d965,dataset/images/field/prunus_sargentii/13292228491779.jpg,prunus_sargentii,field
4f36e952f63153610f1636b957990ef150c5fcc72807aaf6fb5c7336ffa6d965,dataset/images/field/prunus_sargentii/13292233221622.jpg,prunus_sargentii,field
4f36e952f63153610f1636b957990ef150c5fcc72807aaf6fb5c7336ffa6d965,dataset/images/field/quercus_muehlenbergii/13292254757258.jpg,quercus_muehlenbergii,field
951309d9a462118d84e8c135c335518e4d6c7ed9024e25407476398333ab8c6f,dataset/images/field/prunus_sargentii/13292228494660.jpg,prunus_sargentii,field
951309d9a462118d84e8c135c335518e4d6c7ed9024e25407476398333ab8c6f,dataset/images/field/prunus_sargentii/13292233222878.jpg,prunus_sargentii,field
951309d9a462118d84e8c135c335518e4d6c7ed9024e25407476398333ab8c6f,dataset/images/field/quercus_muehlenbergii/13292254753008.jpg,quercus_muehlenbergii,field
892793dbf4442df5a333b28c220d67534a20bb39df4b2e06248d8e02dc26962c,dataset/images/field/prunus_sargentii/13292228496706.jpg,prunus_sargentii,field
892793dbf4442df5a333b28c220d67534a20bb39df4b2e06248d8e02dc26962c,dataset/images/field/prunus_sargentii/13292233225262.jpg,prunus_sargentii,field
892793dbf4442df5a333b28c220d67534a20bb39df4b2e06248d8e02dc26962c,dataset/images/field/quercus_muehlenbergii/13292254755931.jpg,quercus_muehlenbergii,field
92771f76a96f53e53429635f9680774cfc5ca5187d395c5312e3779b7460a893,dataset/images/field/prunus_sargentii/13292228496417.jpg,prunus_sargentii,field
92771f76a96f53e53429635f9680774cfc5ca5187d395c5312e3779b7460a893,dataset/images/field/prunus_sargentii/13292233220845.jpg,prunus_sargentii,field
92771f76a96f53e53429635f9680774cfc5ca5187d395c5312e3779b7460a893,dataset/images/field/quercus_muehlenbergii/13292254751847.jpg,quercus_muehlenbergii,field
a2af9b811f422bbba33a3c35edf86bb0054adb4bb98457e8feee16a1f7c9071f,dataset/images/field/prunus_sargentii/13292228495281.jpg,prunus_sargentii,field
a2af9b811f422bbba33a3c35edf86bb0054adb4bb98457e8feee16a1f7c9071f,dataset/images/field/prunus_sargentii/13292233222866.jpg,prunus_sargentii,field
a2af9b811f422bbba33a3c35edf86bb0054adb4bb98457e8feee16a1f7c9071f,dataset/images/field/quercus_muehlenbergii/13292254755910.jpg,quercus_muehlenbergii,field
bc11a88310d44429a066b790540fffd7e9557f1951244085f521114c4793294f,dataset/images/field/prunus_sargentii/13292228490700.jpg,prunus_sargentii,field
bc11a88310d44429a066b790540fffd7e9557f1951244085f521114c4793294f,dataset/images/field/prunus_sargentii/13292233225340.jpg,prunus_sargentii,field
bc11a88310d44429a066b790540fffd7e9557f1951244085f521114c4793294f,dataset/images/field/quercus_muehlenbergii/13292254751964.jpg,quercus_muehlenbergii,field
d1b3b6e2f0beee9fdac19ee806e068d6f4a3795516b0dfb009a8b8243e54d620,dataset/images/field/prunus_sargentii/13292228491594.jpg,prunus_sargentii,field
d1b3b6e2f0beee9fdac19ee806e068d6f4a3795516b0dfb009a8b8243e54d620,dataset/images/field/prunus_sargentii/13292233220374.jpg,prunus_sargentii,field
d1b3b6e2f0beee9fdac19ee806e068d6f4a3795516b0dfb009a8b8243e54d620,dataset/images/field/quercus_muehlenbergii/13292254756928.jpg,quercus_muehlenbergii,field
b9706b5dedebf6b50fffb8c3d6c1600454d686807f4ae7ebe3e0ceebdb87b171,dataset/images/field/prunus_sargentii/13292228491773.jpg,prunus_sargentii,field
b9706b5dedebf6b50fffb8c3d6c1600454d686807f4ae7ebe3e0ceebdb87b171,dataset/images/field/prunus_sargentii/13292233225970.jpg,prunus_sargentii,field
b9706b5dedebf6b50fffb8c3d6c1600454d686807f4ae7ebe3e0ceebdb87b171,dataset/images/field/quercus_muehlenbergii/13292254753986.jpg,quercus_muehlenbergii,field
